SortingColumn (Ignore),ID,Region,Area,Year,Period,Adjustment,State Name,Employed,Labor Force,Unemployed,Unemployment Rate
"2019, 09",816086,OH,Dublin City,2019,September,Not Adj,Ohio,"25,800","26,600",800,3.10%
"2019, 09",816099,OH,Elyria City,2019,September,Not Adj,Ohio,"26,300","27,400","1,100",4.00%
"2019, 09",816120,OH,Euclid City,2019,September,Not Adj,Ohio,"21,700","22,700","1,000",4.60%
"2019, 09",816133,OH,Fairborn City,2019,September,Not Adj,Ohio,"16,400","17,100",600,3.60%
"2019, 09",816154,OH,Fairfield City,2019,September,Not Adj,Ohio,"23,700","24,500",800,3.30%
"2019, 09",816167,OH,Findlay City,2019,September,Not Adj,Ohio,"21,100","21,800",700,3.30%
"2019, 09",816188,OH,Gahanna City,2019,September,Not Adj,Ohio,"19,900","20,500",700,3.20%
"2019, 09",816201,OH,Garfield Heights City,2019,September,Not Adj,Ohio,"13,100","13,700",600,4.10%
"2019, 09",816222,OH,Green,2019,September,Not Adj,Ohio,"13,400","13,900",500,3.70%
"2019, 09",816235,OH,Grove City,2019,September,Not Adj,Ohio,"21,900","22,600",700,3.10%
"2019, 09",816256,OH,Hamilton City,2019,September,Not Adj,Ohio,"27,100","28,300","1,200",4.20%
"2019, 09",816269,OH,Hilliard City,2019,September,Not Adj,Ohio,"19,400","20,000",600,3.10%
"2019, 09",816290,OH,Huber Heights City,2019,September,Not Adj,Ohio,"17,600","18,300",700,3.90%
"2019, 09",816303,OH,Kent City,2019,September,Not Adj,Ohio,"16,000","16,700",700,4.00%
"2019, 09",816324,OH,Kettering City,2019,September,Not Adj,Ohio,"28,100","29,100","1,000",3.50%
"2019, 09",816337,OH,Lakewood City,2019,September,Not Adj,Ohio,"29,300","30,300",900,3.00%
"2019, 09",816358,OH,Lancaster City,2019,September,Not Adj,Ohio,"17,500","18,200",700,3.90%
"2019, 09",816371,OH,Lima City,2019,September,Not Adj,Ohio,"13,700","14,500",700,5.10%
"2019, 09",816392,OH,Lorain City,2019,September,Not Adj,Ohio,"26,200","27,600","1,400",4.90%
"2019, 09",816405,OH,Mansfield City,2019,September,Not Adj,Ohio,"16,400","17,300",900,5.00%
"2019, 09",816426,OH,Maple Heights City,2019,September,Not Adj,Ohio,"9,700","10,200",500,5.20%
"2019, 09",816439,OH,Marion City,2019,September,Not Adj,Ohio,"13,100","13,700",600,4.50%
"2019, 09",816460,OH,Mason City,2019,September,Not Adj,Ohio,"16,900","17,500",600,3.40%
"2019, 09",816473,OH,Massillon City,2019,September,Not Adj,Ohio,"14,700","15,300",700,4.40%
"2019, 09",816494,OH,Medina City,2019,September,Not Adj,Ohio,"12,900","13,400",500,3.50%
"2019, 09",816507,OH,Mentor City,2019,September,Not Adj,Ohio,"26,200","27,000",800,3.10%
"2019, 09",816528,OH,Middletown City,2019,September,Not Adj,Ohio,"20,200","21,200","1,000",4.70%
"2019, 09",816541,OH,Newark City,2019,September,Not Adj,Ohio,"23,400","24,300",900,3.80%
"2019, 09",816562,OH,North Olmsted City,2019,September,Not Adj,Ohio,"17,000","17,600",600,3.30%
"2019, 09",816575,OH,North Ridgeville,2019,September,Not Adj,Ohio,"17,800","18,300",600,3.10%
"2019, 09",816596,OH,North Royalton,2019,September,Not Adj,Ohio,"17,200","17,800",600,3.40%
"2019, 09",816609,OH,Parma City,2019,September,Not Adj,Ohio,"40,900","42,400","1,500",3.60%
"2019, 09",816630,OH,Reynoldsburg City,2019,September,Not Adj,Ohio,"20,500","21,300",800,3.70%
"2019, 09",816643,OH,Riverside City,2019,September,Not Adj,Ohio,"10,400","10,900",500,4.30%
"2019, 09",816664,OH,Sandusky City,2019,September,Not Adj,Ohio,"11,300","11,800",500,4.40%
"2019, 09",816677,OH,Shaker Heights City,2019,September,Not Adj,Ohio,"13,900","14,300",500,3.20%
"2019, 09",816698,OH,South Euclid City,2019,September,Not Adj,Ohio,"12,000","12,400",400,3.60%
"2019, 09",816711,OH,Springfield City,2019,September,Not Adj,Ohio,"24,000","25,100","1,100",4.50%
"2019, 09",816732,OH,Stow City,2019,September,Not Adj,Ohio,"18,100","18,800",700,3.50%
"2019, 09",816745,OH,Strongsville City,2019,September,Not Adj,Ohio,"24,100","24,900",700,2.90%
"2019, 09",816766,OH,Toledo City,2019,September,Not Adj,Ohio,"121,700","127,700","6,000",4.70%
"2019, 09",816779,OH,Trotwood City,2019,September,Not Adj,Ohio,"10,200","10,800",600,5.10%
"2019, 09",816800,OH,Troy,2019,September,Not Adj,Ohio,"13,400","13,900",500,3.40%
"2019, 09",816813,OH,Upper Arlington City,2019,September,Not Adj,Ohio,"18,100","18,700",500,2.90%
"2019, 09",816834,OH,Warren City,2019,September,Not Adj,Ohio,"12,600","13,500",900,6.80%
"2019, 09",816847,OH,Westerville City,2019,September,Not Adj,Ohio,"22,000","22,800",800,3.40%
"2019, 09",816868,OH,Westlake City,2019,September,Not Adj,Ohio,"16,800","17,300",500,3.10%
"2019, 09",816881,OH,Wooster City,2019,September,Not Adj,Ohio,"13,500","14,000",500,3.40%
"2019, 09",816902,OH,Xenia City,2019,September,Not Adj,Ohio,"11,100","11,600",500,4.20%
"2019, 09",816915,OH,Youngstown City,2019,September,Not Adj,Ohio,"21,000","22,400","1,500",6.50%
"2019, 09",816936,OH,Zanesville City,2019,September,Not Adj,Ohio,"9,300","9,800",500,4.70%
"2019, 08",814312,OH,Ohio,2019,August,Not Adj,Ohio,"5,602,000","5,848,000","246,000",4.20%
"2019, 08",814330,OH,ADAMS COUNTY,2019,August,Not Adj,Ohio,"10,000","10,700",700,6.60%
"2019, 08",814351,OH,ALLEN COUNTY,2019,August,Not Adj,Ohio,"46,400","48,400","2,000",4.20%
"2019, 08",814364,OH,ASHLAND COUNTY,2019,August,Not Adj,Ohio,"25,800","26,900","1,100",4.00%
"2019, 08",814385,OH,ASHTABULA COUNTY,2019,August,Not Adj,Ohio,"43,200","45,300","2,100",4.60%
"2019, 08",814398,OH,ATHENS COUNTY,2019,August,Not Adj,Ohio,"23,900","25,400","1,500",6.00%
"2019, 08",814419,OH,AUGLAIZE COUNTY,2019,August,Not Adj,Ohio,"24,400","25,200",800,3.10%
"2019, 08",814432,OH,BELMONT COUNTY,2019,August,Not Adj,Ohio,"28,500","30,100","1,600",5.20%
"2019, 08",814453,OH,BROWN COUNTY,2019,August,Not Adj,Ohio,"18,800","19,700","1,000",4.90%
"2019, 08",814466,OH,BUTLER COUNTY,2019,August,Not Adj,Ohio,"189,000","196,800","7,900",4.00%
"2019, 08",814487,OH,CARROLL COUNTY,2019,August,Not Adj,Ohio,"12,400","13,000",600,4.60%
"2019, 08",814500,OH,CHAMPAIGN COUNTY,2019,August,Not Adj,Ohio,"19,300","20,100",700,3.70%
"2019, 08",814521,OH,CLARK COUNTY,2019,August,Not Adj,Ohio,"60,800","63,500","2,700",4.30%
"2019, 08",814534,OH,CLERMONT COUNTY,2019,August,Not Adj,Ohio,"103,600","107,800","4,200",3.90%
"2019, 08",814555,OH,CLINTON COUNTY,2019,August,Not Adj,Ohio,"16,900","17,700",800,4.80%
"2019, 08",814568,OH,COLUMBIANA COUNTY,2019,August,Not Adj,Ohio,"45,500","47,900","2,300",4.90%
"2019, 08",814589,OH,COSHOCTON COUNTY,2019,August,Not Adj,Ohio,"13,600","14,500",800,5.90%
"2019, 08",814602,OH,CRAWFORD COUNTY,2019,August,Not Adj,Ohio,"17,500","18,500",900,5.00%
"2019, 08",814623,OH,CUYAHOGA COUNTY,2019,August,Not Adj,Ohio,"593,100","619,200","26,100",4.20%
"2019, 08",814636,OH,DARKE COUNTY,2019,August,Not Adj,Ohio,"24,900","25,900","1,000",3.70%
"2019, 08",814657,OH,DEFIANCE COUNTY,2019,August,Not Adj,Ohio,"17,400","18,200",800,4.30%
"2019, 08",814670,OH,DELAWARE COUNTY,2019,August,Not Adj,Ohio,"108,100","111,900","3,800",3.40%
"2019, 08",814691,OH,ERIE COUNTY,2019,August,Not Adj,Ohio,"37,400","39,100","1,700",4.30%
"2019, 08",814704,OH,FAIRFIELD COUNTY,2019,August,Not Adj,Ohio,"75,800","78,900","3,000",3.80%
"2019, 08",814725,OH,FAYETTE COUNTY,2019,August,Not Adj,Ohio,"13,400","14,000",600,4.10%
"2019, 08",814738,OH,FRANKLIN COUNTY,2019,August,Not Adj,Ohio,"680,100","707,000","26,800",3.80%
"2019, 08",814759,OH,FULTON COUNTY,2019,August,Not Adj,Ohio,"21,500","22,300",900,3.90%
"2019, 08",814772,OH,GALLIA COUNTY,2019,August,Not Adj,Ohio,"11,300","12,000",700,5.50%
"2019, 08",814793,OH,GEAUGA COUNTY,2019,August,Not Adj,Ohio,"48,000","49,700","1,700",3.30%
"2019, 08",814806,OH,GREENE COUNTY,2019,August,Not Adj,Ohio,"80,700","84,000","3,300",4.00%
"2019, 08",814827,OH,GUERNSEY COUNTY,2019,August,Not Adj,Ohio,"17,800","18,800",900,5.00%
"2019, 08",814840,OH,HAMILTON COUNTY,2019,August,Not Adj,Ohio,"403,400","420,800","17,400",4.10%
"2019, 08",814861,OH,HANCOCK COUNTY,2019,August,Not Adj,Ohio,"40,400","41,800","1,400",3.30%
"2019, 08",814874,OH,HARDIN COUNTY,2019,August,Not Adj,Ohio,"12,800","13,400",600,4.60%
"2019, 08",814895,OH,HARRISON COUNTY,2019,August,Not Adj,Ohio,"6,500","6,800",300,5.00%
"2019, 08",814908,OH,HENRY COUNTY,2019,August,Not Adj,Ohio,"12,700","13,300",500,4.10%
"2019, 08",814929,OH,HIGHLAND COUNTY,2019,August,Not Adj,Ohio,"16,100","17,000",900,5.30%
"2019, 08",814942,OH,HOCKING COUNTY,2019,August,Not Adj,Ohio,"12,600","13,200",600,4.30%
"2019, 08",814963,OH,HOLMES COUNTY,2019,August,Not Adj,Ohio,"20,400","21,100",700,3.10%
"2019, 08",814976,OH,HURON COUNTY,2019,August,Not Adj,Ohio,"27,000","28,400","1,400",4.80%
"2019, 08",814997,OH,JACKSON COUNTY,2019,August,Not Adj,Ohio,"11,900","12,700",800,6.00%
"2019, 08",815010,OH,JEFFERSON COUNTY,2019,August,Not Adj,Ohio,"26,500","28,100","1,700",5.90%
"2019, 08",815031,OH,KNOX COUNTY,2019,August,Not Adj,Ohio,"30,000","31,300","1,300",4.10%
"2019, 08",815044,OH,LAKE COUNTY,2019,August,Not Adj,Ohio,"122,800","127,400","4,600",3.60%
"2019, 08",815065,OH,LAWRENCE COUNTY,2019,August,Not Adj,Ohio,"22,600","24,000","1,400",5.60%
"2019, 08",815078,OH,LICKING COUNTY,2019,August,Not Adj,Ohio,"88,100","91,700","3,600",3.90%
"2019, 08",815099,OH,LOGAN COUNTY,2019,August,Not Adj,Ohio,"22,000","22,900",900,3.80%
"2019, 08",815112,OH,LORAIN COUNTY,2019,August,Not Adj,Ohio,"148,500","155,000","6,500",4.20%
"2019, 08",815133,OH,LUCAS COUNTY,2019,August,Not Adj,Ohio,"200,200","209,900","9,700",4.60%
"2019, 08",815146,OH,MADISON COUNTY,2019,August,Not Adj,Ohio,"20,200","21,000",700,3.50%
"2019, 08",815167,OH,MAHONING COUNTY,2019,August,Not Adj,Ohio,"97,500","103,700","6,200",6.00%
"2019, 08",815180,OH,MARION COUNTY,2019,August,Not Adj,Ohio,"27,200","28,400","1,200",4.20%
"2019, 08",815201,OH,MEDINA COUNTY,2019,August,Not Adj,Ohio,"95,100","98,500","3,400",3.40%
"2019, 08",815214,OH,MEIGS COUNTY,2019,August,Not Adj,Ohio,"8,300","8,900",600,7.00%
"2019, 08",815235,OH,MERCER COUNTY,2019,August,Not Adj,Ohio,"23,000","23,700",600,2.70%
"2019, 08",815248,OH,MIAMI COUNTY,2019,August,Not Adj,Ohio,"52,400","54,500","2,100",3.90%
"2019, 08",815269,OH,MONROE COUNTY,2019,August,Not Adj,Ohio,"4,900","5,300",400,7.60%
"2019, 08",815282,OH,MONTGOMERY COUNTY,2019,August,Not Adj,Ohio,"243,600","255,000","11,300",4.40%
"2019, 08",815303,OH,MORGAN COUNTY,2019,August,Not Adj,Ohio,"6,300","6,700",400,5.90%
"2019, 08",815316,OH,MORROW COUNTY,2019,August,Not Adj,Ohio,"16,300","17,000",700,4.00%
"2019, 08",815337,OH,MUSKINGUM COUNTY,2019,August,Not Adj,Ohio,"37,700","39,600","1,900",4.70%
"2019, 08",815350,OH,NOBLE COUNTY,2019,August,Not Adj,Ohio,"4,400","4,700",300,6.20%
"2019, 08",815371,OH,OTTAWA COUNTY,2019,August,Not Adj,Ohio,"21,500","22,400",900,4.10%
"2019, 08",815384,OH,PAULDING COUNTY,2019,August,Not Adj,Ohio,"8,400","8,700",300,3.90%
"2019, 08",815405,OH,PERRY COUNTY,2019,August,Not Adj,Ohio,"15,200","16,000",800,4.80%
"2019, 08",815418,OH,PICKAWAY COUNTY,2019,August,Not Adj,Ohio,"25,600","26,700","1,100",4.00%
"2019, 08",815439,OH,PIKE COUNTY,2019,August,Not Adj,Ohio,"10,200","10,900",600,5.90%
"2019, 08",815452,OH,PORTAGE COUNTY,2019,August,Not Adj,Ohio,"84,200","87,900","3,800",4.30%
"2019, 08",815473,OH,PREBLE COUNTY,2019,August,Not Adj,Ohio,"20,500","21,300",800,3.80%
"2019, 08",815486,OH,PUTNAM COUNTY,2019,August,Not Adj,Ohio,"18,500","19,000",600,3.00%
"2019, 08",815507,OH,RICHLAND COUNTY,2019,August,Not Adj,Ohio,"49,900","52,300","2,400",4.50%
"2019, 08",815520,OH,ROSS COUNTY,2019,August,Not Adj,Ohio,"33,900","35,400","1,500",4.30%
"2019, 08",815541,OH,SANDUSKY COUNTY,2019,August,Not Adj,Ohio,"29,700","30,900","1,200",3.90%
"2019, 08",815554,OH,SCIOTO COUNTY,2019,August,Not Adj,Ohio,"27,200","29,100","1,800",6.30%
"2019, 08",815575,OH,SENECA COUNTY,2019,August,Not Adj,Ohio,"26,300","27,400","1,100",4.10%
"2019, 08",815588,OH,SHELBY COUNTY,2019,August,Not Adj,Ohio,"23,500","24,400",900,3.70%
"2019, 08",815609,OH,STARK COUNTY,2019,August,Not Adj,Ohio,"178,500","186,800","8,300",4.40%
"2019, 08",815622,OH,SUMMIT COUNTY,2019,August,Not Adj,Ohio,"262,300","274,400","12,100",4.40%
"2019, 08",815643,OH,TRUMBULL COUNTY,2019,August,Not Adj,Ohio,"81,700","87,200","5,500",6.30%
"2019, 08",815656,OH,TUSCARAWAS COUNTY,2019,August,Not Adj,Ohio,"43,700","45,600","1,900",4.20%
"2019, 08",815677,OH,UNION COUNTY,2019,August,Not Adj,Ohio,"28,300","29,300","1,000",3.50%
"2019, 08",815690,OH,VAN WERT COUNTY,2019,August,Not Adj,Ohio,"14,700","15,200",500,3.20%
"2019, 08",815711,OH,VINTON COUNTY,2019,August,Not Adj,Ohio,"5,300","5,600",300,5.10%
"2019, 08",815724,OH,WARREN COUNTY,2019,August,Not Adj,Ohio,"115,800","120,400","4,500",3.80%
"2019, 08",815745,OH,WASHINGTON COUNTY,2019,August,Not Adj,Ohio,"26,300","27,700","1,500",5.30%
"2019, 08",815758,OH,WAYNE COUNTY,2019,August,Not Adj,Ohio,"60,200","62,300","2,100",3.40%
"2019, 08",815779,OH,WILLIAMS COUNTY,2019,August,Not Adj,Ohio,"18,500","19,200",700,3.40%
"2019, 08",815792,OH,WOOD COUNTY,2019,August,Not Adj,Ohio,"68,400","71,100","2,700",3.80%
"2019, 08",815813,OH,WYANDOT COUNTY,2019,August,Not Adj,Ohio,"12,600","13,000",400,3.10%
"2019, 08",815847,OH,Akron City,2019,August,Not Adj,Ohio,"87,100","91,700","4,600",5.00%
"2019, 08",815860,OH,Athens,2019,August,Not Adj,Ohio,"9,000","9,600",600,6.70%
"2019, 08",815881,OH,Barberton City,2019,August,Not Adj,Ohio,"12,000","12,600",600,4.80%
"2019, 08",815894,OH,Beavercreek City,2019,August,Not Adj,Ohio,"23,200","24,000",900,3.60%
"2019, 08",815915,OH,Bowling Green City,2019,August,Not Adj,Ohio,"16,300","17,000",700,4.20%
"2019, 08",815928,OH,Brunswick City,2019,August,Not Adj,Ohio,"19,700","20,400",700,3.40%
"2019, 08",815949,OH,Canton City,2019,August,Not Adj,Ohio,"29,700","31,300","1,600",5.10%
"2019, 08",815962,OH,Cincinnati City,2019,August,Not Adj,Ohio,"142,200","149,200","7,100",4.70%
"2019, 08",815983,OH,Cleveland City,2019,August,Not Adj,Ohio,"152,100","160,400","8,400",5.20%
"2019, 08",815996,OH,Cleveland Heights City,2019,August,Not Adj,Ohio,"22,300","23,100",900,3.80%
"2019, 08",816017,OH,Columbus City,2019,August,Not Adj,Ohio,"463,400","482,000","18,600",3.90%
"2019, 08",816030,OH,Cuyahoga Falls City,2019,August,Not Adj,Ohio,"25,700","26,700","1,100",4.10%
"2019, 08",816051,OH,Dayton City,2019,August,Not Adj,Ohio,"56,200","59,500","3,300",5.50%
"2019, 08",816064,OH,Delaware City,2019,August,Not Adj,Ohio,"21,100","21,900",800,3.70%
"2019, 08",816085,OH,Dublin City,2019,August,Not Adj,Ohio,"26,000","26,900",900,3.30%
"2019, 08",816098,OH,Elyria City,2019,August,Not Adj,Ohio,"26,300","27,500","1,200",4.50%
"2019, 08",816119,OH,Euclid City,2019,August,Not Adj,Ohio,"21,700","22,800","1,100",4.80%
"2019, 08",816132,OH,Fairborn City,2019,August,Not Adj,Ohio,"16,500","17,200",700,4.10%
"2019, 08",816153,OH,Fairfield City,2019,August,Not Adj,Ohio,"23,700","24,600",900,3.60%
"2019, 08",816166,OH,Findlay City,2019,August,Not Adj,Ohio,"21,100","21,900",800,3.60%
"2019, 08",816187,OH,Gahanna City,2019,August,Not Adj,Ohio,"20,000","20,700",700,3.50%
"2019, 08",816200,OH,Garfield Heights City,2019,August,Not Adj,Ohio,"13,100","13,700",600,4.40%
"2019, 08",816221,OH,Green,2019,August,Not Adj,Ohio,"13,400","14,000",600,4.00%
"2019, 08",816234,OH,Grove City,2019,August,Not Adj,Ohio,"22,100","22,800",800,3.30%
"2019, 08",816255,OH,Hamilton City,2019,August,Not Adj,Ohio,"27,200","28,400","1,200",4.40%
"2019, 08",816268,OH,Hilliard City,2019,August,Not Adj,Ohio,"19,500","20,200",700,3.40%
"2019, 08",816289,OH,Huber Heights City,2019,August,Not Adj,Ohio,"17,700","18,500",800,4.40%
"2019, 08",816302,OH,Kent City,2019,August,Not Adj,Ohio,"16,100","16,800",700,4.30%
"2019, 08",816323,OH,Kettering City,2019,August,Not Adj,Ohio,"28,300","29,400","1,100",3.80%
"2019, 08",816336,OH,Lakewood City,2019,August,Not Adj,Ohio,"29,400","30,400","1,000",3.30%
"2019, 08",816357,OH,Lancaster City,2019,August,Not Adj,Ohio,"17,600","18,400",800,4.20%
"2019, 08",816370,OH,Lima City,2019,August,Not Adj,Ohio,"13,900","14,700",800,5.50%
"2019, 08",816391,OH,Lorain City,2019,August,Not Adj,Ohio,"26,300","27,800","1,600",5.70%
"2019, 08",816404,OH,Mansfield City,2019,August,Not Adj,Ohio,"16,500","17,400",900,5.40%
"2019, 08",816425,OH,Maple Heights City,2019,August,Not Adj,Ohio,"9,700","10,300",600,5.60%
"2019, 08",816438,OH,Marion City,2019,August,Not Adj,Ohio,"13,200","13,900",700,4.80%
"2019, 08",816459,OH,Mason City,2019,August,Not Adj,Ohio,"16,900","17,600",600,3.70%
"2019, 08",816472,OH,Massillon City,2019,August,Not Adj,Ohio,"14,700","15,500",700,4.70%
"2019, 08",816493,OH,Medina City,2019,August,Not Adj,Ohio,"12,900","13,400",500,3.70%
"2019, 08",816506,OH,Mentor City,2019,August,Not Adj,Ohio,"26,200","27,100",900,3.50%
"2019, 08",816527,OH,Middletown City,2019,August,Not Adj,Ohio,"20,300","21,400","1,100",5.20%
"2019, 08",816540,OH,Newark City,2019,August,Not Adj,Ohio,"23,600","24,600","1,000",4.00%
"2019, 08",816561,OH,North Olmsted City,2019,August,Not Adj,Ohio,"17,000","17,600",600,3.70%
"2019, 08",816574,OH,North Ridgeville,2019,August,Not Adj,Ohio,"17,800","18,400",600,3.40%
"2019, 08",816595,OH,North Royalton,2019,August,Not Adj,Ohio,"17,200","17,800",700,3.70%
"2019, 08",816608,OH,Parma City,2019,August,Not Adj,Ohio,"40,900","42,600","1,700",3.90%
"2019, 08",816629,OH,Reynoldsburg City,2019,August,Not Adj,Ohio,"20,700","21,500",800,3.90%
"2019, 08",816642,OH,Riverside City,2019,August,Not Adj,Ohio,"10,500","11,000",500,4.50%
"2019, 08",816663,OH,Sandusky City,2019,August,Not Adj,Ohio,"11,600","12,200",600,4.70%
"2019, 08",816676,OH,Shaker Heights City,2019,August,Not Adj,Ohio,"13,900","14,400",500,3.50%
"2019, 08",816697,OH,South Euclid City,2019,August,Not Adj,Ohio,"12,000","12,400",500,3.80%
"2019, 08",816710,OH,Springfield City,2019,August,Not Adj,Ohio,"24,200","25,500","1,200",4.80%
"2019, 08",816731,OH,Stow City,2019,August,Not Adj,Ohio,"18,100","18,900",700,3.90%
"2019, 08",816744,OH,Strongsville City,2019,August,Not Adj,Ohio,"24,100","24,900",800,3.20%
"2019, 08",816765,OH,Toledo City,2019,August,Not Adj,Ohio,"121,300","127,900","6,600",5.10%
"2019, 08",816778,OH,Trotwood City,2019,August,Not Adj,Ohio,"10,300","10,900",600,5.50%
"2019, 08",816799,OH,Troy,2019,August,Not Adj,Ohio,"13,500","14,000",500,3.80%
"2019, 08",816812,OH,Upper Arlington City,2019,August,Not Adj,Ohio,"18,300","18,900",600,3.10%
"2019, 08",816833,OH,Warren City,2019,August,Not Adj,Ohio,"12,600","13,600","1,000",7.50%
"2019, 08",816846,OH,Westerville City,2019,August,Not Adj,Ohio,"22,200","23,000",800,3.60%
"2019, 08",816867,OH,Westlake City,2019,August,Not Adj,Ohio,"16,800","17,400",600,3.40%
"2019, 08",816880,OH,Wooster City,2019,August,Not Adj,Ohio,"13,700","14,200",500,3.70%
"2019, 08",816901,OH,Xenia City,2019,August,Not Adj,Ohio,"11,100","11,700",600,4.80%
"2019, 08",816914,OH,Youngstown City,2019,August,Not Adj,Ohio,"21,000","22,700","1,700",7.40%
"2019, 08",816935,OH,Zanesville City,2019,August,Not Adj,Ohio,"9,300","9,800",500,5.30%
"2019, 07",814310,OH,Ohio,2019,July,Not Adj,Ohio,"5,618,000","5,884,000","266,000",4.50%
"2019, 07",814329,OH,ADAMS COUNTY,2019,July,Not Adj,Ohio,"10,100","10,800",700,6.80%
"2019, 07",814350,OH,ALLEN COUNTY,2019,July,Not Adj,Ohio,"46,300","48,600","2,300",4.70%
"2019, 07",814363,OH,ASHLAND COUNTY,2019,July,Not Adj,Ohio,"25,800","27,000","1,200",4.40%
"2019, 07",814384,OH,ASHTABULA COUNTY,2019,July,Not Adj,Ohio,"43,100","45,300","2,200",4.80%
"2019, 07",814397,OH,ATHENS COUNTY,2019,July,Not Adj,Ohio,"23,400","25,100","1,700",6.90%
"2019, 07",814418,OH,AUGLAIZE COUNTY,2019,July,Not Adj,Ohio,"24,500","25,400",900,3.40%
"2019, 07",814431,OH,BELMONT COUNTY,2019,July,Not Adj,Ohio,"28,900","30,500","1,600",5.20%
"2019, 07",814452,OH,BROWN COUNTY,2019,July,Not Adj,Ohio,"18,800","19,800","1,000",5.10%
"2019, 07",814465,OH,BUTLER COUNTY,2019,July,Not Adj,Ohio,"189,000","197,800","8,800",4.40%
"2019, 07",814486,OH,CARROLL COUNTY,2019,July,Not Adj,Ohio,"12,400","13,000",600,4.70%
"2019, 07",814499,OH,CHAMPAIGN COUNTY,2019,July,Not Adj,Ohio,"19,400","20,300",800,4.20%
"2019, 07",814520,OH,CLARK COUNTY,2019,July,Not Adj,Ohio,"60,400","63,600","3,200",5.00%
"2019, 07",814533,OH,CLERMONT COUNTY,2019,July,Not Adj,Ohio,"103,700","108,200","4,600",4.20%
"2019, 07",814554,OH,CLINTON COUNTY,2019,July,Not Adj,Ohio,"16,900","17,900",900,5.10%
"2019, 07",814567,OH,COLUMBIANA COUNTY,2019,July,Not Adj,Ohio,"45,600","48,200","2,600",5.50%
"2019, 07",814588,OH,COSHOCTON COUNTY,2019,July,Not Adj,Ohio,"13,600","14,600",900,6.30%
"2019, 07",814601,OH,CRAWFORD COUNTY,2019,July,Not Adj,Ohio,"17,600","18,600","1,000",5.20%
"2019, 07",814622,OH,CUYAHOGA COUNTY,2019,July,Not Adj,Ohio,"599,300","629,400","30,100",4.80%
"2019, 07",814635,OH,DARKE COUNTY,2019,July,Not Adj,Ohio,"24,900","25,900","1,000",4.00%
"2019, 07",814656,OH,DEFIANCE COUNTY,2019,July,Not Adj,Ohio,"17,500","18,300",900,4.70%
"2019, 07",814669,OH,DELAWARE COUNTY,2019,July,Not Adj,Ohio,"108,100","112,200","4,100",3.60%
"2019, 07",814690,OH,ERIE COUNTY,2019,July,Not Adj,Ohio,"37,800","39,900","2,100",5.20%
"2019, 07",814703,OH,FAIRFIELD COUNTY,2019,July,Not Adj,Ohio,"75,900","79,100","3,200",4.00%
"2019, 07",814724,OH,FAYETTE COUNTY,2019,July,Not Adj,Ohio,"13,400","14,000",600,4.30%
"2019, 07",814737,OH,FRANKLIN COUNTY,2019,July,Not Adj,Ohio,"680,600","708,500","27,900",3.90%
"2019, 07",814758,OH,FULTON COUNTY,2019,July,Not Adj,Ohio,"21,500","22,500",900,4.20%
"2019, 07",814771,OH,GALLIA COUNTY,2019,July,Not Adj,Ohio,"11,300","12,000",700,5.80%
"2019, 07",814792,OH,GEAUGA COUNTY,2019,July,Not Adj,Ohio,"48,500","50,500","2,000",3.90%
"2019, 07",814805,OH,GREENE COUNTY,2019,July,Not Adj,Ohio,"80,800","84,400","3,600",4.30%
"2019, 07",814826,OH,GUERNSEY COUNTY,2019,July,Not Adj,Ohio,"17,800","18,800","1,000",5.10%
"2019, 07",814839,OH,HAMILTON COUNTY,2019,July,Not Adj,Ohio,"403,500","421,700","18,200",4.30%
"2019, 07",814860,OH,HANCOCK COUNTY,2019,July,Not Adj,Ohio,"40,500","42,000","1,500",3.60%
