SortingColumn (Ignore),ID,Region,Area,Year,Period,Adjustment,State Name,Employed,Labor Force,Unemployed,Unemployment Rate
"2019, 02",807823,AR,Yell County,2019,February,Not Adj,Arkansas,"8,037","8,450",413,4.90%
"2019, 02",807844,AR,Bella Vista,2019,February,Not Adj,Arkansas,"11,643","12,202",559,4.60%
"2019, 02",807857,AR,Benton,2019,February,Not Adj,Arkansas,"17,032","17,591",559,3.20%
"2019, 02",807878,AR,Bentonville,2019,February,Not Adj,Arkansas,"25,964","26,660",696,2.60%
"2019, 02",807891,AR,Blytheville,2019,February,Not Adj,Arkansas,"5,481","5,789",308,5.30%
"2019, 02",807912,AR,Cabot,2019,February,Not Adj,Arkansas,"11,778","12,182",404,3.30%
"2019, 02",807925,AR,Conway,2019,February,Not Adj,Arkansas,"32,934","34,088","1,154",3.40%
"2019, 02",807946,AR,El Dorado,2019,February,Not Adj,Arkansas,"6,488","6,930",442,6.40%
"2019, 02",807959,AR,Fayetteville,2019,February,Not Adj,Arkansas,"46,157","47,558","1,401",2.90%
"2019, 02",807980,AR,Fort Smith,2019,February,Not Adj,Arkansas,"37,723","39,314","1,591",4.00%
"2019, 02",807993,AR,Hot Springs National Park (Hot Springs),2019,February,Not Adj,Arkansas,"14,061","14,708",647,4.40%
"2019, 02",808014,AR,Jacksonville,2019,February,Not Adj,Arkansas,"11,205","11,729",524,4.50%
"2019, 02",808027,AR,Jonesboro,2019,February,Not Adj,Arkansas,"37,427","38,680","1,253",3.20%
"2019, 02",808048,AR,Little Rock,2019,February,Not Adj,Arkansas,"94,298","97,908","3,610",3.70%
"2019, 02",808061,AR,North Little Rock,2019,February,Not Adj,Arkansas,"28,930","30,185","1,255",4.20%
"2019, 02",808082,AR,Paragould,2019,February,Not Adj,Arkansas,"12,115","12,672",557,4.40%
"2019, 02",808095,AR,Pine Bluff,2019,February,Not Adj,Arkansas,"15,484","16,545","1,061",6.40%
"2019, 02",808116,AR,Rogers,2019,February,Not Adj,Arkansas,"34,371","35,419","1,048",3.00%
"2019, 02",808129,AR,Russellville,2019,February,Not Adj,Arkansas,"12,879","13,419",540,4.00%
"2019, 02",808150,AR,Searcy,2019,February,Not Adj,Arkansas,"9,786","10,240",454,4.40%
"2019, 02",808163,AR,Sherwood,2019,February,Not Adj,Arkansas,"15,617","16,178",561,3.50%
"2019, 02",808184,AR,Springdale,2019,February,Not Adj,Arkansas,"38,023","39,107","1,084",2.80%
"2019, 02",808197,AR,Texarkana,2019,February,Not Adj,Arkansas,"12,800","13,487",687,5.10%
"2019, 02",808218,AR,Van Buren,2019,February,Not Adj,Arkansas,"10,017","10,415",398,3.80%
"2019, 02",808231,AR,West Memphis,2019,February,Not Adj,Arkansas,"9,904","10,456",552,5.30%
"2019, 01",806539,AR,Arkansas,2019,January,Not Adj,Arkansas,"1,286,090","1,343,146","57,056",4.20%
"2019, 01",806564,AR,Arkansas County,2019,January,Not Adj,Arkansas,"8,904","9,279",375,4.00%
"2019, 01",806585,AR,Ashley County,2019,January,Not Adj,Arkansas,"7,306","7,802",496,6.40%
"2019, 01",806598,AR,Baxter County,2019,January,Not Adj,Arkansas,"15,392","16,220",828,5.10%
"2019, 01",806619,AR,Benton County,2019,January,Not Adj,Arkansas,"128,973","133,327","4,354",3.30%
"2019, 01",806632,AR,Boone County,2019,January,Not Adj,Arkansas,"15,195","15,793",598,3.80%
"2019, 01",806653,AR,Bradley County,2019,January,Not Adj,Arkansas,"4,289","4,529",240,5.30%
"2019, 01",806666,AR,Calhoun County,2019,January,Not Adj,Arkansas,"2,307","2,446",139,5.70%
"2019, 01",806687,AR,Carroll County,2019,January,Not Adj,Arkansas,"11,547","12,172",625,5.10%
"2019, 01",806700,AR,Chicot County,2019,January,Not Adj,Arkansas,"3,049","3,323",274,8.20%
"2019, 01",806721,AR,Clark County,2019,January,Not Adj,Arkansas,"9,130","9,542",412,4.30%
"2019, 01",806734,AR,Clay County,2019,January,Not Adj,Arkansas,"5,359","5,728",369,6.40%
"2019, 01",806755,AR,Cleburne County,2019,January,Not Adj,Arkansas,"8,553","9,057",504,5.60%
"2019, 01",806768,AR,Cleveland County,2019,January,Not Adj,Arkansas,"3,039","3,194",155,4.90%
"2019, 01",806789,AR,Columbia County,2019,January,Not Adj,Arkansas,"8,703","9,159",456,5.00%
"2019, 01",806802,AR,Conway County,2019,January,Not Adj,Arkansas,"7,695","8,107",412,5.10%
"2019, 01",806823,AR,Craighead County,2019,January,Not Adj,Arkansas,"52,475","54,310","1,835",3.40%
"2019, 01",806836,AR,Crawford County,2019,January,Not Adj,Arkansas,"25,482","26,531","1,049",4.00%
"2019, 01",806857,AR,Crittenden County,2019,January,Not Adj,Arkansas,"20,006","21,023","1,017",4.80%
"2019, 01",806870,AR,Cross County,2019,January,Not Adj,Arkansas,"6,933","7,318",385,5.30%
"2019, 01",806891,AR,Dallas County,2019,January,Not Adj,Arkansas,"2,684","2,842",158,5.60%
"2019, 01",806904,AR,Desha County,2019,January,Not Adj,Arkansas,"5,197","5,479",282,5.10%
"2019, 01",806925,AR,Drew County,2019,January,Not Adj,Arkansas,"7,400","7,880",480,6.10%
"2019, 01",806938,AR,Faulkner County,2019,January,Not Adj,Arkansas,"59,548","61,784","2,236",3.60%
"2019, 01",806959,AR,Franklin County,2019,January,Not Adj,Arkansas,"7,044","7,330",286,3.90%
"2019, 01",806972,AR,Fulton County,2019,January,Not Adj,Arkansas,"4,608","4,867",259,5.30%
"2019, 01",806993,AR,Garland County,2019,January,Not Adj,Arkansas,"38,780","40,647","1,867",4.60%
"2019, 01",807006,AR,Grant County,2019,January,Not Adj,Arkansas,"8,010","8,323",313,3.80%
"2019, 01",807027,AR,Greene County,2019,January,Not Adj,Arkansas,"18,964","19,780",816,4.10%
"2019, 01",807040,AR,Hempstead County,2019,January,Not Adj,Arkansas,"9,547","9,982",435,4.40%
"2019, 01",807061,AR,Hot Spring County,2019,January,Not Adj,Arkansas,"13,119","13,697",578,4.20%
"2019, 01",807074,AR,Howard County,2019,January,Not Adj,Arkansas,"5,533","5,757",224,3.90%
"2019, 01",807095,AR,Independence County,2019,January,Not Adj,Arkansas,"15,661","16,408",747,4.60%
"2019, 01",807108,AR,Izard County,2019,January,Not Adj,Arkansas,"4,583","4,926",343,7.00%
"2019, 01",807129,AR,Jackson County,2019,January,Not Adj,Arkansas,"5,439","5,874",435,7.40%
"2019, 01",807142,AR,Jefferson County,2019,January,Not Adj,Arkansas,"25,749","27,466","1,717",6.30%
"2019, 01",807163,AR,Johnson County,2019,January,Not Adj,Arkansas,"9,799","10,349",550,5.30%
"2019, 01",807176,AR,Lafayette County,2019,January,Not Adj,Arkansas,"2,345","2,482",137,5.50%
"2019, 01",807197,AR,Lawrence County,2019,January,Not Adj,Arkansas,"6,514","6,840",326,4.80%
"2019, 01",807210,AR,Lee County,2019,January,Not Adj,Arkansas,"2,709","2,870",161,5.60%
"2019, 01",807231,AR,Lincoln County,2019,January,Not Adj,Arkansas,"3,713","3,908",195,5.00%
"2019, 01",807244,AR,Little River County,2019,January,Not Adj,Arkansas,"5,133","5,433",300,5.50%
"2019, 01",807265,AR,Logan County,2019,January,Not Adj,Arkansas,"8,105","8,520",415,4.90%
"2019, 01",807278,AR,Lonoke County,2019,January,Not Adj,Arkansas,"32,828","34,041","1,213",3.60%
"2019, 01",807299,AR,Madison County,2019,January,Not Adj,Arkansas,"7,011","7,244",233,3.20%
"2019, 01",807312,AR,Marion County,2019,January,Not Adj,Arkansas,"6,245","6,576",331,5.00%
"2019, 01",807333,AR,Miller County,2019,January,Not Adj,Arkansas,"18,401","19,421","1,020",5.30%
"2019, 01",807346,AR,Mississippi County,2019,January,Not Adj,Arkansas,"16,171","17,125",954,5.60%
"2019, 01",807367,AR,Monroe County,2019,January,Not Adj,Arkansas,"2,646","2,777",131,4.70%
"2019, 01",807380,AR,Montgomery County,2019,January,Not Adj,Arkansas,"2,763","2,943",180,6.10%
"2019, 01",807401,AR,Nevada County,2019,January,Not Adj,Arkansas,"3,507","3,649",142,3.90%
"2019, 01",807414,AR,Newton County,2019,January,Not Adj,Arkansas,"3,151","3,308",157,4.70%
"2019, 01",807435,AR,Ouachita County,2019,January,Not Adj,Arkansas,"9,167","9,804",637,6.50%
"2019, 01",807448,AR,Perry County,2019,January,Not Adj,Arkansas,"4,032","4,250",218,5.10%
"2019, 01",807469,AR,Phillips County,2019,January,Not Adj,Arkansas,"6,047","6,491",444,6.80%
"2019, 01",807482,AR,Pike County,2019,January,Not Adj,Arkansas,"4,028","4,232",204,4.80%
"2019, 01",807503,AR,Poinsett County,2019,January,Not Adj,Arkansas,"9,652","10,080",428,4.20%
"2019, 01",807516,AR,Polk County,2019,January,Not Adj,Arkansas,"7,646","8,047",401,5.00%
"2019, 01",807537,AR,Pope County,2019,January,Not Adj,Arkansas,"27,400","28,912","1,512",5.20%
"2019, 01",807550,AR,Prairie County,2019,January,Not Adj,Arkansas,"3,369","3,564",195,5.50%
"2019, 01",807571,AR,Pulaski County,2019,January,Not Adj,Arkansas,"180,718","187,970","7,252",3.90%
"2019, 01",807584,AR,Randolph County,2019,January,Not Adj,Arkansas,"6,815","7,150",335,4.70%
"2019, 01",807605,AR,St. Francis County,2019,January,Not Adj,Arkansas,"7,655","8,167",512,6.30%
"2019, 01",807618,AR,Saline County,2019,January,Not Adj,Arkansas,"56,490","58,502","2,012",3.40%
"2019, 01",807639,AR,Scott County,2019,January,Not Adj,Arkansas,"4,130","4,317",187,4.30%
"2019, 01",807652,AR,Searcy County,2019,January,Not Adj,Arkansas,"2,646","2,793",147,5.30%
"2019, 01",807673,AR,Sebastian County,2019,January,Not Adj,Arkansas,"53,658","55,808","2,150",3.90%
"2019, 01",807686,AR,Sevier County,2019,January,Not Adj,Arkansas,"5,222","5,528",306,5.50%
"2019, 01",807707,AR,Sharp County,2019,January,Not Adj,Arkansas,"5,404","5,763",359,6.20%
"2019, 01",807720,AR,Stone County,2019,January,Not Adj,Arkansas,"4,397","4,706",309,6.60%
"2019, 01",807741,AR,Union County,2019,January,Not Adj,Arkansas,"14,968","15,872",904,5.70%
"2019, 01",807754,AR,Van Buren County,2019,January,Not Adj,Arkansas,"5,346","5,717",371,6.50%
"2019, 01",807775,AR,Washington County,2019,January,Not Adj,Arkansas,"117,667","121,221","3,554",2.90%
"2019, 01",807788,AR,White County,2019,January,Not Adj,Arkansas,"31,746","33,598","1,852",5.50%
"2019, 01",807809,AR,Woodruff County,2019,January,Not Adj,Arkansas,"2,618","2,796",178,6.40%
"2019, 01",807822,AR,Yell County,2019,January,Not Adj,Arkansas,"8,025","8,469",444,5.20%
"2019, 01",807843,AR,Bella Vista,2019,January,Not Adj,Arkansas,"11,407","11,999",592,4.90%
"2019, 01",807856,AR,Benton,2019,January,Not Adj,Arkansas,"16,803","17,408",605,3.50%
"2019, 01",807877,AR,Bentonville,2019,January,Not Adj,Arkansas,"25,439","26,166",727,2.80%
"2019, 01",807890,AR,Blytheville,2019,January,Not Adj,Arkansas,"5,446","5,761",315,5.50%
"2019, 01",807911,AR,Cabot,2019,January,Not Adj,Arkansas,"11,669","12,095",426,3.50%
"2019, 01",807924,AR,Conway,2019,January,Not Adj,Arkansas,"32,520","33,700","1,180",3.50%
"2019, 01",807945,AR,El Dorado,2019,January,Not Adj,Arkansas,"6,484","6,914",430,6.20%
"2019, 01",807958,AR,Fayetteville,2019,January,Not Adj,Arkansas,"45,216","46,666","1,450",3.10%
"2019, 01",807979,AR,Fort Smith,2019,January,Not Adj,Arkansas,"37,235","38,727","1,492",3.90%
"2019, 01",807992,AR,Hot Springs National Park (Hot Springs),2019,January,Not Adj,Arkansas,"13,786","14,540",754,5.20%
"2019, 01",808013,AR,Jacksonville,2019,January,Not Adj,Arkansas,"11,055","11,562",507,4.40%
"2019, 01",808026,AR,Jonesboro,2019,January,Not Adj,Arkansas,"36,940","38,231","1,291",3.40%
"2019, 01",808047,AR,Little Rock,2019,January,Not Adj,Arkansas,"93,028","96,700","3,672",3.80%
"2019, 01",808060,AR,North Little Rock,2019,January,Not Adj,Arkansas,"28,540","29,766","1,226",4.10%
"2019, 01",808081,AR,Paragould,2019,January,Not Adj,Arkansas,"11,982","12,553",571,4.50%
"2019, 01",808094,AR,Pine Bluff,2019,January,Not Adj,Arkansas,"15,214","16,296","1,082",6.60%
"2019, 01",808115,AR,Rogers,2019,January,Not Adj,Arkansas,"33,675","34,752","1,077",3.10%
"2019, 01",808128,AR,Russellville,2019,January,Not Adj,Arkansas,"12,739","13,349",610,4.60%
"2019, 01",808149,AR,Searcy,2019,January,Not Adj,Arkansas,"9,678","10,153",475,4.70%
"2019, 01",808162,AR,Sherwood,2019,January,Not Adj,Arkansas,"15,406","15,983",577,3.60%
"2019, 01",808183,AR,Springdale,2019,January,Not Adj,Arkansas,"37,249","38,328","1,079",2.80%
"2019, 01",808196,AR,Texarkana,2019,January,Not Adj,Arkansas,"12,644","13,399",755,5.60%
"2019, 01",808217,AR,Van Buren,2019,January,Not Adj,Arkansas,"9,907","10,295",388,3.80%
"2019, 01",808230,AR,West Memphis,2019,January,Not Adj,Arkansas,"9,806","10,365",559,5.40%
