Alaska Labor Force -- All Areas, Not Seasonally Adjusted,,,,,,,,,
,,,,,,,,,,
Area Name,Area Type,Area Code,Year,Month,period,Preliminary if value is 1,Labor Force,Employment,Unemployment,Unemployment Rate
Interior Economic Region,60,6,2000,November,11,0,47181,44141,3040,6.4
Interior Economic Region,60,6,2000,December,12,0,46681,43504,3177,6.8
Interior Economic Region,60,6,2000,Annual,0,0,47269,44056,3213,6.8
Interior Economic Region,60,6,2001,January,1,0,45934,42257,3677,8
Interior Economic Region,60,6,2001,February,2,0,46224,42513,3711,8
Interior Economic Region,60,6,2001,March,3,0,46281,42690,3591,7.8
Interior Economic Region,60,6,2001,April,4,0,46414,43074,3340,7.2
Interior Economic Region,60,6,2001,May,5,0,48426,45183,3243,6.7
Interior Economic Region,60,6,2001,June,6,0,48724,45444,3280,6.7
Interior Economic Region,60,6,2001,July,7,0,50099,47248,2851,5.7
Interior Economic Region,60,6,2001,August,8,0,49375,46788,2587,5.2
Interior Economic Region,60,6,2001,September,9,0,48670,45998,2672,5.5
Interior Economic Region,60,6,2001,October,10,0,47977,45150,2827,5.9
Interior Economic Region,60,6,2001,November,11,0,47448,44226,3222,6.8
Interior Economic Region,60,6,2001,December,12,0,47348,44067,3281,6.9
Interior Economic Region,60,6,2001,Annual,0,0,47744,44553,3191,6.7
Interior Economic Region,60,6,2002,January,1,0,46269,42409,3860,8.3
Interior Economic Region,60,6,2002,February,2,0,46932,42996,3936,8.4
Interior Economic Region,60,6,2002,March,3,0,47226,43321,3905,8.3
Interior Economic Region,60,6,2002,April,4,0,47558,43876,3682,7.7
Interior Economic Region,60,6,2002,May,5,0,49539,46070,3469,7
Interior Economic Region,60,6,2002,June,6,0,49048,45480,3568,7.3
Interior Economic Region,60,6,2002,July,7,0,50076,46874,3202,6.4
Interior Economic Region,60,6,2002,August,8,0,49569,46580,2989,6
Interior Economic Region,60,6,2002,September,9,0,49468,46365,3103,6.3
Interior Economic Region,60,6,2002,October,10,0,48610,45276,3334,6.9
Interior Economic Region,60,6,2002,November,11,0,47929,44217,3712,7.7
Interior Economic Region,60,6,2002,December,12,0,48345,44540,3805,7.9
Interior Economic Region,60,6,2002,Annual,0,0,48382,44834,3548,7.3
Interior Economic Region,60,6,2003,January,1,0,46984,42594,4390,9.3
Interior Economic Region,60,6,2003,February,2,0,47761,43203,4558,9.5
Interior Economic Region,60,6,2003,March,3,0,47801,43460,4341,9.1
Interior Economic Region,60,6,2003,April,4,0,48371,44282,4089,8.5
Interior Economic Region,60,6,2003,May,5,0,50756,47005,3751,7.4
Interior Economic Region,60,6,2003,June,6,0,50313,46416,3897,7.7
Interior Economic Region,60,6,2003,July,7,0,51439,47954,3485,6.8
Interior Economic Region,60,6,2003,August,8,0,50832,47637,3195,6.3
Interior Economic Region,60,6,2003,September,9,0,50546,47294,3252,6.4
Interior Economic Region,60,6,2003,October,10,0,49564,46067,3497,7.1
Interior Economic Region,60,6,2003,November,11,0,49616,45813,3803,7.7
Interior Economic Region,60,6,2003,December,12,0,49452,45574,3878,7.8
Interior Economic Region,60,6,2003,Annual,0,0,49454,45608,3846,7.8
Interior Economic Region,60,6,2004,January,1,0,49061,44567,4494,9.2
Interior Economic Region,60,6,2004,February,2,0,49311,44726,4585,9.3
Interior Economic Region,60,6,2004,March,3,0,49686,45404,4282,8.6
Interior Economic Region,60,6,2004,April,4,0,50580,46682,3898,7.7
Interior Economic Region,60,6,2004,May,5,0,52541,48907,3634,6.9
Interior Economic Region,60,6,2004,June,6,0,52530,48702,3828,7.3
Interior Economic Region,60,6,2004,July,7,0,53522,50319,3203,6
Interior Economic Region,60,6,2004,August,8,0,54157,51185,2972,5.5
Interior Economic Region,60,6,2004,September,9,0,52972,49905,3067,5.8
Interior Economic Region,60,6,2004,October,10,0,51904,48661,3243,6.2
Interior Economic Region,60,6,2004,November,11,0,51615,48084,3531,6.8
Interior Economic Region,60,6,2004,December,12,0,51674,48095,3579,6.9
Interior Economic Region,60,6,2004,Annual,0,0,51629,47936,3693,7.2
Interior Economic Region,60,6,2005,January,1,0,50543,46418,4125,8.2
Interior Economic Region,60,6,2005,February,2,0,51281,47051,4230,8.2
Interior Economic Region,60,6,2005,March,3,0,51316,47375,3941,7.7
Interior Economic Region,60,6,2005,April,4,0,52208,48617,3591,6.9
Interior Economic Region,60,6,2005,May,5,0,54593,51249,3344,6.1
Interior Economic Region,60,6,2005,June,6,0,54616,51209,3407,6.2
Interior Economic Region,60,6,2005,July,7,0,55654,52623,3031,5.4
Interior Economic Region,60,6,2005,August,8,0,56137,53374,2763,4.9
Interior Economic Region,60,6,2005,September,9,0,53984,51074,2910,5.4
Interior Economic Region,60,6,2005,October,10,0,53347,50177,3170,5.9
Interior Economic Region,60,6,2005,November,11,0,53016,49550,3466,6.5
Interior Economic Region,60,6,2005,December,12,0,52735,49211,3524,6.7
Interior Economic Region,60,6,2005,Annual,0,0,53286,49827,3459,6.5
Interior Economic Region,60,6,2006,January,1,0,50987,46957,4030,7.9
Interior Economic Region,60,6,2006,February,2,0,51497,47435,4062,7.9
Interior Economic Region,60,6,2006,March,3,0,51821,47937,3884,7.5
Interior Economic Region,60,6,2006,April,4,0,52398,48850,3548,6.8
Interior Economic Region,60,6,2006,May,5,0,54448,51080,3368,6.2
Interior Economic Region,60,6,2006,June,6,0,53823,50438,3385,6.3
Interior Economic Region,60,6,2006,July,7,0,54621,51545,3076,5.6
Interior Economic Region,60,6,2006,August,8,0,54936,52044,2892,5.3
Interior Economic Region,60,6,2006,September,9,0,53539,50666,2873,5.4
Interior Economic Region,60,6,2006,October,10,0,52371,49347,3024,5.8
Interior Economic Region,60,6,2006,November,11,0,52803,49522,3281,6.2
Interior Economic Region,60,6,2006,December,12,0,52649,49315,3334,6.3
Interior Economic Region,60,6,2006,Annual,0,0,52993,49596,3397,6.4
Interior Economic Region,60,6,2007,January,1,0,51687,47865,3822,7.4
Interior Economic Region,60,6,2007,February,2,0,52227,48347,3880,7.4
Interior Economic Region,60,6,2007,March,3,0,52592,48875,3717,7.1
Interior Economic Region,60,6,2007,April,4,0,52793,49406,3387,6.4
Interior Economic Region,60,6,2007,May,5,0,54726,51464,3262,6
Interior Economic Region,60,6,2007,June,6,0,54047,50608,3439,6.4
Interior Economic Region,60,6,2007,July,7,0,54714,51692,3022,5.5
Interior Economic Region,60,6,2007,August,8,0,54814,52035,2779,5.1
Interior Economic Region,60,6,2007,September,9,0,54021,51163,2858,5.3
Interior Economic Region,60,6,2007,October,10,0,52632,49694,2938,5.6
Interior Economic Region,60,6,2007,November,11,0,52751,49463,3288,6.2
Interior Economic Region,60,6,2007,December,12,0,52662,49252,3410,6.5
Interior Economic Region,60,6,2007,Annual,0,0,53305,49988,3317,6.2
Interior Economic Region,60,6,2008,January,1,0,51861,47937,3924,7.6
Interior Economic Region,60,6,2008,February,2,0,52108,48070,4038,7.7
Interior Economic Region,60,6,2008,March,3,0,52472,48617,3855,7.3
Interior Economic Region,60,6,2008,April,4,0,53024,49411,3613,6.8
Interior Economic Region,60,6,2008,May,5,0,55987,52497,3490,6.2
Interior Economic Region,60,6,2008,June,6,0,55474,51763,3711,6.7
Interior Economic Region,60,6,2008,July,7,0,56139,52788,3351,6
Interior Economic Region,60,6,2008,August,8,0,55885,52794,3091,5.5
Interior Economic Region,60,6,2008,September,9,0,54408,51285,3123,5.7
Interior Economic Region,60,6,2008,October,10,0,53289,49822,3467,6.5
Interior Economic Region,60,6,2008,November,11,0,53434,49720,3714,7
Interior Economic Region,60,6,2008,December,12,0,53198,49372,3826,7.2
Interior Economic Region,60,6,2008,Annual,0,0,53940,50340,3600,6.7
Interior Economic Region,60,6,2009,January,1,0,52064,47603,4461,8.6
Interior Economic Region,60,6,2009,February,2,0,52742,48194,4548,8.6
Interior Economic Region,60,6,2009,March,3,0,52605,48193,4412,8.4
Interior Economic Region,60,6,2009,April,4,0,52883,48774,4109,7.8
Interior Economic Region,60,6,2009,May,5,0,54137,50024,4113,7.6
Interior Economic Region,60,6,2009,June,6,0,55066,50770,4296,7.8
Interior Economic Region,60,6,2009,July,7,0,55529,51697,3832,6.9
Interior Economic Region,60,6,2009,August,8,0,55769,52193,3576,6.4
Interior Economic Region,60,6,2009,September,9,0,54704,51012,3692,6.7
Interior Economic Region,60,6,2009,October,10,0,53861,49871,3990,7.4
Interior Economic Region,60,6,2009,November,11,0,53876,49596,4280,7.9
Interior Economic Region,60,6,2009,December,12,0,53743,49511,4232,7.9
Interior Economic Region,60,6,2009,Annual,0,0,53915,49786,4129,7.7
Interior Economic Region,60,6,2010,January,1,0,52920,48079,4841,9.1
Interior Economic Region,60,6,2010,February,2,0,53552,48678,4874,9.1
Interior Economic Region,60,6,2010,March,3,0,53676,48982,4694,8.7
Interior Economic Region,60,6,2010,April,4,0,54196,49932,4264,7.9
Interior Economic Region,60,6,2010,May,5,0,56156,52074,4082,7.3
Interior Economic Region,60,6,2010,June,6,0,56707,52634,4073,7.2
Interior Economic Region,60,6,2010,July,7,0,56228,52552,3676,6.5
Interior Economic Region,60,6,2010,August,8,0,56280,52805,3475,6.2
Interior Economic Region,60,6,2010,September,9,0,55838,52286,3552,6.4
Interior Economic Region,60,6,2010,October,10,0,55054,51267,3787,6.9
Interior Economic Region,60,6,2010,November,11,0,54978,50822,4156,7.6
Interior Economic Region,60,6,2010,December,12,0,55130,50872,4258,7.7
Interior Economic Region,60,6,2010,Annual,0,0,55059,50915,4144,7.5
Interior Economic Region,60,6,2011,January,1,0,53432,48613,4819,9
Interior Economic Region,60,6,2011,February,2,0,53947,49141,4806,8.9
Interior Economic Region,60,6,2011,March,3,0,53846,49281,4565,8.5
Interior Economic Region,60,6,2011,April,4,0,54466,50261,4205,7.7
Interior Economic Region,60,6,2011,May,5,0,56427,52409,4018,7.1
Interior Economic Region,60,6,2011,June,6,0,56735,52610,4125,7.3
Interior Economic Region,60,6,2011,July,7,0,56642,52900,3742,6.6
Interior Economic Region,60,6,2011,August,8,0,56068,52462,3606,6.4
Interior Economic Region,60,6,2011,September,9,0,56244,52633,3611,6.4
Interior Economic Region,60,6,2011,October,10,0,55192,51377,3815,6.9
Interior Economic Region,60,6,2011,November,11,0,55276,51121,4155,7.5
Interior Economic Region,60,6,2011,December,12,0,55081,50734,4347,7.9
Interior Economic Region,60,6,2011,Annual,0,0,55280,51129,4151,7.5
Interior Economic Region,60,6,2012,January,1,0,53575,48885,4690,8.8
Interior Economic Region,60,6,2012,February,2,0,54111,49395,4716,8.7
Interior Economic Region,60,6,2012,March,3,0,54269,49736,4533,8.4
Interior Economic Region,60,6,2012,April,4,0,54475,50295,4180,7.7
Interior Economic Region,60,6,2012,May,5,0,56382,52461,3921,7
Interior Economic Region,60,6,2012,June,6,0,56103,52134,3969,7.1
Interior Economic Region,60,6,2012,July,7,0,56035,52440,3595,6.4
Interior Economic Region,60,6,2012,August,8,0,55568,52282,3286,5.9
Interior Economic Region,60,6,2012,September,9,0,55966,52638,3328,5.9
Interior Economic Region,60,6,2012,October,10,0,55439,51995,3444,6.2
Interior Economic Region,60,6,2012,November,11,0,54296,50524,3772,6.9
Interior Economic Region,60,6,2012,December,12,0,54430,50469,3961,7.3
Interior Economic Region,60,6,2012,Annual,0,0,55055,51105,3950,7.2
Interior Economic Region,60,6,2013,January,1,0,52505,48069,4436,8.4
Interior Economic Region,60,6,2013,February,2,0,53141,48724,4417,8.3
Interior Economic Region,60,6,2013,March,3,0,53278,49142,4136,7.8
Interior Economic Region,60,6,2013,April,4,0,53211,49319,3892,7.3
Interior Economic Region,60,6,2013,May,5,0,55015,51214,3801,6.9
Interior Economic Region,60,6,2013,June,6,0,54888,50971,3917,7.1
Interior Economic Region,60,6,2013,July,7,0,55225,51740,3485,6.3
Interior Economic Region,60,6,2013,August,8,0,55423,52174,3249,5.9
Interior Economic Region,60,6,2013,September,9,0,54955,51663,3292,6
Interior Economic Region,60,6,2013,October,10,0,54224,50743,3481,6.4
Interior Economic Region,60,6,2013,November,11,0,53818,50009,3809,7.1
Interior Economic Region,60,6,2013,December,12,0,53660,49923,3737,7
Interior Economic Region,60,6,2013,Annual,0,0,54113,50308,3805,7
Interior Economic Region,60,6,2014,January,1,0,52153,47911,4242,8.1
Interior Economic Region,60,6,2014,February,2,0,52346,48014,4332,8.3
Interior Economic Region,60,6,2014,March,3,0,52529,48445,4084,7.8
Interior Economic Region,60,6,2014,April,4,0,52493,48686,3807,7.3
Interior Economic Region,60,6,2014,May,5,0,54947,51213,3734,6.8
Interior Economic Region,60,6,2014,June,6,0,54084,50302,3782,7
Interior Economic Region,60,6,2014,July,7,0,54207,50789,3418,6.3
Interior Economic Region,60,6,2014,August,8,0,54381,51234,3147,5.8
Interior Economic Region,60,6,2014,September,9,0,54050,50821,3229,6
Interior Economic Region,60,6,2014,October,10,0,53472,50135,3337,6.2
Interior Economic Region,60,6,2014,November,11,0,52926,49329,3597,6.8
Interior Economic Region,60,6,2014,December,12,0,52856,49314,3542,6.7
Interior Economic Region,60,6,2014,Annual,0,0,53370,49683,3687,6.9
Interior Economic Region,60,6,2015,January,1,0,51572,47664,3908,7.6
Interior Economic Region,60,6,2015,February,2,0,51565,47633,3932,7.6
Interior Economic Region,60,6,2015,March,3,0,51754,48070,3684,7.1
Interior Economic Region,60,6,2015,April,4,0,52204,48838,3366,6.4
Interior Economic Region,60,6,2015,May,5,0,54563,51265,3298,6
Interior Economic Region,60,6,2015,June,6,0,53777,50349,3428,6.4
Interior Economic Region,60,6,2015,July,7,0,53789,50829,2960,5.5
Interior Economic Region,60,6,2015,August,8,0,54008,51167,2841,5.3
Interior Economic Region,60,6,2015,September,9,0,53237,50289,2948,5.5
Interior Economic Region,60,6,2015,October,10,0,53004,49764,3240,6.1
Interior Economic Region,60,6,2015,November,11,0,52667,49125,3542,6.7
Interior Economic Region,60,6,2015,December,12,0,52497,48962,3535,6.7
Interior Economic Region,60,6,2015,Annual,0,0,52887,49496,3391,6.4
Interior Economic Region,60,6,2016,January,1,0,51313,47344,3969,7.7
Interior Economic Region,60,6,2016,February,2,0,51212,47197,4015,7.8
Interior Economic Region,60,6,2016,March,3,0,51514,47622,3892,7.6
Interior Economic Region,60,6,2016,April,4,0,51789,48124,3665,7.1
Interior Economic Region,60,6,2016,May,5,0,54413,50869,3544,6.5
Interior Economic Region,60,6,2016,June,6,0,53434,49859,3575,6.7
Interior Economic Region,60,6,2016,July,7,0,54041,50816,3225,6
Interior Economic Region,60,6,2016,August,8,0,54431,51408,3023,5.6
Interior Economic Region,60,6,2016,September,9,0,53734,50464,3270,6.1
Interior Economic Region,60,6,2016,October,10,0,53204,49854,3350,6.3
Interior Economic Region,60,6,2016,November,11,0,52986,49328,3658,6.9
Interior Economic Region,60,6,2016,December,12,0,52706,48936,3770,7.2
Interior Economic Region,60,6,2016,Annual,0,0,52899,49319,3580,6.8
Interior Economic Region,60,6,2017,January,1,0,51851,47639,4212,8.1
Interior Economic Region,60,6,2017,February,2,0,51612,47427,4185,8.1
Interior Economic Region,60,6,2017,March,3,0,51977,48027,3950,7.6
Interior Economic Region,60,6,2017,April,4,0,52147,48426,3721,7.1
Interior Economic Region,60,6,2017,May,5,0,54032,50403,3629,6.7
Interior Economic Region,60,6,2017,June,6,0,53263,49637,3626,6.8
Interior Economic Region,60,6,2017,July,7,0,53721,50401,3320,6.2
Interior Economic Region,60,6,2017,August,8,0,53794,50649,3145,5.8
Interior Economic Region,60,6,2017,September,9,0,53430,50235,3195,6
Interior Economic Region,60,6,2017,October,10,0,52793,49472,3321,6.3
Interior Economic Region,60,6,2017,November,11,0,52473,48843,3630,6.9
Interior Economic Region,60,6,2017,December,12,0,52160,48455,3705,7.1
Interior Economic Region,60,6,2017,Annual,0,0,52771,49134,3637,6.9
Interior Economic Region,60,6,2018,January,1,0,51267,47289,3978,7.8
Interior Economic Region,60,6,2018,February,2,0,51295,47365,3930,7.7
Interior Economic Region,60,6,2018,March,3,0,51368,47638,3730,7.3
Interior Economic Region,60,6,2018,April,4,0,51245,47686,3559,6.9
Interior Economic Region,60,6,2018,May,5,0,52876,49473,3403,6.4
Interior Economic Region,60,6,2018,June,6,0,52503,49148,3355,6.4
Interior Economic Region,60,6,2018,July,7,0,52685,49677,3008,5.7
Interior Economic Region,60,6,2018,August,8,0,52956,50303,2653,5
Interior Economic Region,60,6,2018,September,9,0,52375,49559,2816,5.4
Interior Economic Region,60,6,2018,October,10,0,52103,49219,2884,5.5
Interior Economic Region,60,6,2018,November,11,0,51896,48758,3138,6
Interior Economic Region,60,6,2018,December,12,0,51355,48140,3215,6.3
Interior Economic Region,60,6,2018,Annual,0,0,51994,48688,3306,6.4
Interior Economic Region,60,6,2019,January,1,0,50548,46983,3565,7.1
Interior Economic Region,60,6,2019,February,2,0,50163,46518,3645,7.3
Interior Economic Region,60,6,2019,March,3,0,50191,46701,3490,7
Interior Economic Region,60,6,2019,April,4,0,50393,47141,3252,6.5
Interior Economic Region,60,6,2019,May,5,0,51634,48599,3035,5.9
Interior Economic Region,60,6,2019,June,6,0,51609,48483,3126,6.1
Interior Economic Region,60,6,2019,July,7,0,52107,49259,2848,5.5
Interior Economic Region,60,6,2019,August,8,0,51826,49233,2593,5
Interior Economic Region,60,6,2019,September,9,0,51383,48682,2701,5.3
Interior Economic Region,60,6,2019,October,10,0,50941,48121,2820,5.5
Interior Economic Region,60,6,2019,November,11,0,50570,47558,3012,6
Interior Economic Region,60,6,2019,December,12,0,50140,47151,2989,6
Interior Economic Region,60,6,2019,Annual,0,0,50958,47869,3089,6.1
Interior Economic Region,60,6,2020,January,1,0,48940,45687,3253,6.6
Interior Economic Region,60,6,2020,February,2,0,48883,46028,2855,5.8
Interior Economic Region,60,6,2020,March,3,0,49371,46581,2790,5.7
Interior Economic Region,60,6,2020,April,4,0,48278,42676,5602,11.6
Interior Economic Region,60,6,2020,May,5,1,49143,43901,5242,10.7
Northern Economic Region,60,7,1990,January,1,0,7550,6821,729,9.7
Northern Economic Region,60,7,1990,February,2,0,7585,6904,681,9
Northern Economic Region,60,7,1990,March,3,0,7641,6916,725,9.5
Northern Economic Region,60,7,1990,April,4,0,7724,6942,782,10.1
Northern Economic Region,60,7,1990,May,5,0,8055,7154,901,11.2
Northern Economic Region,60,7,1990,June,6,0,8644,7721,923,10.7
Northern Economic Region,60,7,1990,July,7,0,8395,7624,771,9.2
Northern Economic Region,60,7,1990,August,8,0,8452,7761,691,8.2
Northern Economic Region,60,7,1990,September,9,0,8186,7559,627,7.7
Northern Economic Region,60,7,1990,October,10,0,8202,7641,561,6.8
Northern Economic Region,60,7,1990,November,11,0,8072,7559,513,6.4
Northern Economic Region,60,7,1990,December,12,0,8193,7639,554,6.8
Northern Economic Region,60,7,1990,Annual,0,0,8059,7354,705,8.7
Northern Economic Region,60,7,1991,January,1,0,8170,7531,639,7.8
Northern Economic Region,60,7,1991,February,2,0,8360,7620,740,8.9
Northern Economic Region,60,7,1991,March,3,0,8423,7682,741,8.8
Northern Economic Region,60,7,1991,April,4,0,8473,7685,788,9.3
Northern Economic Region,60,7,1991,May,5,0,8570,7700,870,10.2
Northern Economic Region,60,7,1991,June,6,0,8702,7665,1037,11.9
Northern Economic Region,60,7,1991,July,7,0,8402,7421,981,11.7
Northern Economic Region,60,7,1991,August,8,0,8307,7470,837,10.1
Northern Economic Region,60,7,1991,September,9,0,8310,7425,885,10.6
Northern Economic Region,60,7,1991,October,10,0,8337,7452,885,10.6
Northern Economic Region,60,7,1991,November,11,0,8184,7391,793,9.7
Northern Economic Region,60,7,1991,December,12,0,8216,7352,864,10.5
Northern Economic Region,60,7,1991,Annual,0,0,8372,7533,839,10
Northern Economic Region,60,7,1992,January,1,0,8157,7197,960,11.8
Northern Economic Region,60,7,1992,February,2,0,8162,7166,996,12.2
