Year,Month,Geography,Area Name,Date,Time Period,Date (tooltip),Civilian Labor Force,Employment,Unemployment,Unemployment Rate
2019,Dec,City/Town,Byron,"Dec, '19",Monthly,"December, 2019",71,68,3,4.20%
2019,Dec,City/Town,Cranberry Isles,"Dec, '19",Monthly,"December, 2019",72,69,3,4.20%
2019,Dec,City/Town,Hanover,"Dec, '19",Monthly,"December, 2019",118,113,5,4.20%
2019,Dec,City/Town,Industry,"Dec, '19",Monthly,"December, 2019",425,407,18,4.20%
2019,Dec,City/Town,Norridgewock,"Dec, '19",Monthly,"December, 2019","1,677","1,606",71,4.20%
2019,Dec,City/Town,Troy,"Dec, '19",Monthly,"December, 2019",428,410,18,4.20%
2019,Dec,City/Town,Waldo,"Dec, '19",Monthly,"December, 2019",425,407,18,4.20%
2019,Dec,City/Town,Damariscotta,"Dec, '19",Monthly,"December, 2019",805,770,35,4.30%
2019,Dec,City/Town,Mount Desert,"Dec, '19",Monthly,"December, 2019","1,208","1,156",52,4.30%
2019,Dec,City/Town,Perham,"Dec, '19",Monthly,"December, 2019",163,156,7,4.30%
2019,Dec,City/Town,Sumner,"Dec, '19",Monthly,"December, 2019",392,375,17,4.30%
2019,Dec,City/Town,Trenton,"Dec, '19",Monthly,"December, 2019",853,816,37,4.30%
2019,Dec,City/Town,Wilton,"Dec, '19",Monthly,"December, 2019","1,715","1,642",73,4.30%
2019,Dec,City/Town,Brownville,"Dec, '19",Monthly,"December, 2019",455,435,20,4.40%
2019,Dec,City/Town,Mercer,"Dec, '19",Monthly,"December, 2019",294,281,13,4.40%
2019,Dec,City/Town,Milbridge,"Dec, '19",Monthly,"December, 2019",477,456,21,4.40%
2019,Dec,City/Town,Pittsfield,"Dec, '19",Monthly,"December, 2019","1,701","1,626",75,4.40%
2019,Dec,City/Town,Searsport,"Dec, '19",Monthly,"December, 2019","1,259","1,204",55,4.40%
2019,Dec,City/Town,Topsfield,"Dec, '19",Monthly,"December, 2019",91,87,4,4.40%
2019,Dec,City/Town,Masardis,"Dec, '19",Monthly,"December, 2019",88,84,4,4.50%
2019,Dec,City/Town,Milo,"Dec, '19",Monthly,"December, 2019",884,844,40,4.50%
2019,Dec,City/Town,Parkman,"Dec, '19",Monthly,"December, 2019",358,342,16,4.50%
2019,Dec,City/Town,Vienna,"Dec, '19",Monthly,"December, 2019",286,273,13,4.50%
2019,Dec,City/Town,Lubec,"Dec, '19",Monthly,"December, 2019",548,523,25,4.60%
2019,Dec,City/Town,Skowhegan,"Dec, '19",Monthly,"December, 2019","3,406","3,251",155,4.60%
2019,Dec,City/Town,Wallagrass,"Dec, '19",Monthly,"December, 2019",262,250,12,4.60%
2019,Dec,City/Town,Bingham,"Dec, '19",Monthly,"December, 2019",339,323,16,4.70%
2019,Dec,City/Town,Caribou,"Dec, '19",Monthly,"December, 2019","3,686","3,511",175,4.70%
2019,Dec,City/Town,Eagle Lake,"Dec, '19",Monthly,"December, 2019",297,283,14,4.70%
2019,Dec,City/Town,Mexico,"Dec, '19",Monthly,"December, 2019","1,032",983,49,4.70%
2019,Dec,City/Town,Alexander,"Dec, '19",Monthly,"December, 2019",228,217,11,4.80%
2019,Dec,City/Town,Canton,"Dec, '19",Monthly,"December, 2019",395,376,19,4.80%
2019,Dec,City/Town,Franklin,"Dec, '19",Monthly,"December, 2019",687,654,33,4.80%
2019,Dec,City/Town,Gouldsboro,"Dec, '19",Monthly,"December, 2019",667,635,32,4.80%
2019,Dec,City/Town,Palmyra,"Dec, '19",Monthly,"December, 2019",744,708,36,4.80%
2019,Dec,City/Town,Patten,"Dec, '19",Monthly,"December, 2019",442,421,21,4.80%
2019,Dec,City/Town,Whiting,"Dec, '19",Monthly,"December, 2019",249,237,12,4.80%
2019,Dec,City/Town,Winn,"Dec, '19",Monthly,"December, 2019",146,139,7,4.80%
2019,Dec,City/Town,Cary Plantation,"Dec, '19",Monthly,"December, 2019",82,78,4,4.90%
2019,Dec,City/Town,Chesterville,"Dec, '19",Monthly,"December, 2019",654,622,32,4.90%
2019,Dec,City/Town,Garland,"Dec, '19",Monthly,"December, 2019",491,467,24,4.90%
2019,Dec,City/Town,Howland,"Dec, '19",Monthly,"December, 2019",536,510,26,4.90%
2019,Dec,City/Town,Linneus,"Dec, '19",Monthly,"December, 2019",432,411,21,4.90%
2019,Dec,City/Town,Livermore Falls,"Dec, '19",Monthly,"December, 2019","1,388","1,320",68,4.90%
2019,Dec,City/Town,Ripley,"Dec, '19",Monthly,"December, 2019",183,174,9,4.90%
2019,Dec,City/Town,Tremont,"Dec, '19",Monthly,"December, 2019",779,741,38,4.90%
2019,Dec,City/Town,Hartland,"Dec, '19",Monthly,"December, 2019",701,666,35,5.00%
2019,Dec,City/Town,Macwahoc Plantation,"Dec, '19",Monthly,"December, 2019",20,19,1,5.00%
2019,Dec,City/Town,Milton Unorg,"Dec, '19",Monthly,"December, 2019",60,57,3,5.00%
2019,Dec,City/Town,New Sharon,"Dec, '19",Monthly,"December, 2019",686,652,34,5.00%
2019,Dec,City/Town,Princeton,"Dec, '19",Monthly,"December, 2019",357,339,18,5.00%
2019,Dec,City/Town,Weld,"Dec, '19",Monthly,"December, 2019",160,152,8,5.00%
2019,Dec,City/Town,Dixfield,"Dec, '19",Monthly,"December, 2019","1,066","1,012",54,5.10%
2019,Dec,City/Town,Southport,"Dec, '19",Monthly,"December, 2019",235,223,12,5.10%
2019,Dec,City/Town,Springfield,"Dec, '19",Monthly,"December, 2019",156,148,8,5.10%
2019,Dec,City/Town,Steuben,"Dec, '19",Monthly,"December, 2019",488,463,25,5.10%
2019,Dec,City/Town,Wade,"Dec, '19",Monthly,"December, 2019",78,74,4,5.10%
2019,Dec,City/Town,Waite,"Dec, '19",Monthly,"December, 2019",59,56,3,5.10%
2019,Dec,City/Town,Calais,"Dec, '19",Monthly,"December, 2019","1,274","1,208",66,5.20%
2019,Dec,City/Town,Corinna,"Dec, '19",Monthly,"December, 2019",890,844,46,5.20%
2019,Dec,City/Town,Orient,"Dec, '19",Monthly,"December, 2019",58,55,3,5.20%
2019,Dec,City/Town,Plymouth,"Dec, '19",Monthly,"December, 2019",619,587,32,5.20%
2019,Dec,City/Town,Woodland,"Dec, '19",Monthly,"December, 2019",560,531,29,5.20%
2019,Dec,City/Town,Lincoln,"Dec, '19",Monthly,"December, 2019","1,703","1,613",90,5.30%
2019,Dec,City/Town,Woodstock,"Dec, '19",Monthly,"December, 2019",547,518,29,5.30%
2019,Dec,City/Town,Dennysville,"Dec, '19",Monthly,"December, 2019",129,122,7,5.40%
2019,Dec,City/Town,Hancock,"Dec, '19",Monthly,"December, 2019","1,257","1,189",68,5.40%
2019,Dec,City/Town,Millinocket,"Dec, '19",Monthly,"December, 2019","1,595","1,509",86,5.40%
2019,Dec,City/Town,Sherman,"Dec, '19",Monthly,"December, 2019",373,353,20,5.40%
2019,Dec,City/Town,Madison,"Dec, '19",Monthly,"December, 2019","1,894","1,790",104,5.50%
2019,Dec,City/Town,Perry,"Dec, '19",Monthly,"December, 2019",415,392,23,5.50%
2019,Dec,City/Town,St Albans,"Dec, '19",Monthly,"December, 2019",804,760,44,5.50%
2019,Dec,City/Town,Sweden,"Dec, '19",Monthly,"December, 2019",146,138,8,5.50%
2019,Dec,City/Town,Bar Harbor,"Dec, '19",Monthly,"December, 2019","3,379","3,191",188,5.60%
2019,Dec,City/Town,Burlington,"Dec, '19",Monthly,"December, 2019",143,135,8,5.60%
2019,Dec,City/Town,Columbia Falls,"Dec, '19",Monthly,"December, 2019",216,204,12,5.60%
2019,Dec,City/Town,Eastbrook,"Dec, '19",Monthly,"December, 2019",216,204,12,5.60%
